	AS1	AS2	AS3	AS4	BS1	BS2	BS3	BS4	BS5	DM1	DM2	FD1	FD2	FD3	FD4	FD5	FD6	FD7	FD8	FG1	FG2	FG3	FG4	FG5	FG6	RE1	RE2	RE3	RE4	RE5	RE6	RE7	RE8	RF1	RF2	RF3	RF4	LO1	LO2	LO3	LO4	LO5	LO6	LO7	RM1	RM2	RM3	RM4	RM5	MD1	MD2	MD3	MD4	MD5	MD6	MD7	MD8	CP1	CP2	CP3	BF1	BF2	BF3	BF4
647	3	3	3	0	0	0	3	0	0	0	3	3	1	0	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	0	0	0	0	1	0	1	2	0	0	3	2	1	0	0	3	3	0	0	0	0	3	2	0	0	0	0	0	3	1	0	0	0	3	0
648	3	3	3	0	0	0	3	0	0	0	3	3	1	0	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	0	0	0	0	1	0	1	2	0	0	3	2	1	0	0	3	3	0	0	0	0	3	2	0	0	0	0	0	3	1	0	0	0	3	0
649	0	0	0	3	3	0	0	0	0	3	0	3	2	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	1	3	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3
650	3	3	3	0	0	0	3	0	0	0	3	3	1	0	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	0	0	0	0	1	0	1	2	0	0	3	2	1	0	0	3	3	0	0	0	0	3	2	0	0	0	0	0	3	1	0	0	0	3	0
651	3	3	3	0	0	0	3	0	0	0	3	3	1	0	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	0	0	0	0	1	0	1	2	0	0	3	2	1	0	0	3	3	0	0	0	0	3	2	0	0	0	0	0	3	1	0	0	0	3	0
652	3	3	3	0	0	0	3	0	0	0	3	3	1	0	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	0	0	0	0	1	0	1	2	0	0	3	2	1	0	0	3	3	0	0	0	0	3	2	0	0	0	0	0	3	1	0	0	0	3	0
653	3	3	3	0	0	0	3	0	0	0	3	3	1	0	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	0	0	0	0	1	0	1	2	0	0	3	2	1	0	0	3	3	0	0	0	0	3	2	0	0	0	0	0	3	1	0	0	0	3	0
654	3	3	3	0	0	0	3	0	0	0	3	3	1	0	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	0	0	0	0	1	0	1	2	0	0	3	2	1	0	0	3	3	0	0	0	0	3	2	0	0	0	0	0	3	1	0	0	0	3	0
655	0	3	2	0	0	0	3	0	0	0	3	0	3	3	3	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	1	0	2	0	0	0	3	1	0	0	0	3	0
656	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
657	3	3	3	0	0	3	2	0	0	0	3	3	2	0	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	1	0	0	0	1	0	1	2	0	0	2	2	1	0	0	1	3	0	0	0	0	2	2	0	0	0	0	0	3	1	0	0	0	3	0
658	3	3	0	3	1	0	1	1	1	3	0	1	2	1	2	0	0	0	0	3	0	1	0	0	0	0	2	1	1	0	0	0	3	0	3	0	1	0	0	2	1	1	1	0	3	2	0	0	0	2	0	1	0	0	0	0	0	3	1	0	0	0	3	0
659	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
660	0	0	0	3	3	0	0	0	0	3	0	3	2	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	1	3	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3
661	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
662	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
663	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
664	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
665	3	3	3	0	1	2	2	0	0	0	3	3	3	0	3	0	0	0	2	3	0	1	0	0	2	0	0	1	2	2	0	0	0	2	0	2	1	0	0	3	2	1	0	0	3	3	0	0	0	2	2	2	0	0	0	0	0	3	1	0	0	0	3	0
666	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
667	3	3	3	0	0	0	3	0	0	0	3	3	3	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	3	0	0	0	0	3	1	0	0	1	3	0	0	0	0	0	3	0	0	0	0	0	3	1	0	0	0	3	0
668	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
669	3	3	0	3	1	1	1	1	1	3	1	1	2	1	1	0	0	0	1	3	0	1	0	0	1	0	1	1	1	0	0	0	3	0	2	0	1	0	0	2	1	1	1	0	3	1	0	0	0	2	0	1	0	0	0	0	0	3	1	0	1	1	3	0
670	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
671	2	3	3	0	0	0	3	0	0	1	3	3	2	0	3	0	0	0	0	2	0	0	3	0	0	0	3	1	0	0	0	0	0	0	0	3	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
672	2	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	2	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	1	3	0	0	0	1	3	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	0
673	2	3	3	0	0	2	2	1	0	1	3	3	2	0	3	0	0	0	1	2	0	0	3	0	1	0	2	2	1	2	1	1	0	1	0	3	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	1	1	0	0	3	0
674	3	3	3	0	0	2	2	0	0	3	1	2	2	1	2	0	1	1	2	1	0	1	2	2	2	0	0	0	3	1	1	0	0	1	0	1	2	0	0	0	3	1	0	2	3	1	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	3	0
675	3	3	3	0	1	2	2	0	0	0	3	3	3	0	3	0	0	0	2	3	0	1	0	0	2	0	0	1	2	2	0	0	0	2	0	2	1	0	0	3	2	1	0	0	3	3	0	0	0	2	2	2	0	0	0	0	0	3	1	0	0	0	3	0
676	2	3	3	0	0	0	3	0	0	1	3	3	2	0	3	0	0	0	0	2	0	0	3	0	0	0	3	1	0	0	0	0	0	0	0	3	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
677	2	3	3	0	0	0	3	0	0	1	3	3	2	0	3	0	0	0	0	2	0	0	3	0	0	0	0	0	1	3	1	1	0	0	0	3	0	0	2	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
678	2	3	3	0	0	2	2	1	0	1	3	3	2	0	3	0	0	0	1	2	0	0	3	0	1	0	2	2	1	2	1	1	0	1	0	3	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	1	1	0	0	3	0
679	3	3	3	0	0	3	1	0	0	2	3	3	1	0	3	0	0	0	0	1	0	0	3	0	0	0	3	1	0	0	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
680	1	2	0	2	0	3	0	0	0	3	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	3	0	0	2	3	3	0	0	0	3	0	0	0	0	0	0	3	0	0	3	0	0	NA	NA	NA	NA	NA	NA	NA
686	3	3	0	3	0	0	0	0	3	2	1	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	3	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	2	2	0	0
689	3	3	2	2	0	3	1	0	0	0	3	0	0	0	3	0	0	3	1	0	1	0	0	1	3	0	0	0	3	1	0	1	0	0	0	0	3	1	0	3	3	2	0	0	1	1	1	3	0	0	0	0	0	0	3	0	0	0	3	2	0	3	0	0
690	1	3	1	0	0	3	0	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	3	2	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3
691	1	3	1	0	0	3	0	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	3	2	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3
692	3	3	3	0	1	2	2	0	0	0	3	3	3	0	3	0	0	0	2	3	0	1	0	0	2	0	0	1	2	2	0	0	0	2	0	2	1	0	0	3	2	1	0	0	3	3	0	0	0	2	2	2	0	0	0	0	0	3	1	0	0	0	3	0
693	3	3	3	0	1	2	2	0	0	0	3	3	3	0	3	0	0	0	2	3	0	1	0	0	2	0	0	1	2	2	0	0	0	2	0	2	1	0	0	3	2	1	0	0	3	3	0	0	0	2	2	2	0	0	0	0	0	3	1	0	0	0	3	0
694	3	3	3	0	1	2	2	0	0	0	3	3	3	0	3	0	0	0	2	3	0	1	0	0	2	0	0	1	2	2	0	0	0	2	0	2	1	0	0	3	2	1	0	0	3	3	0	0	0	2	2	2	0	0	0	0	0	3	1	0	0	0	3	0
695	3	3	3	0	0	3	2	0	0	0	3	3	2	0	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	1	0	0	0	1	0	1	2	0	0	2	2	1	0	0	1	3	0	0	0	0	2	2	0	0	0	0	0	3	1	0	0	0	3	0
696	3	3	3	0	0	3	2	0	0	0	3	3	2	0	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	1	0	0	0	1	0	1	2	0	0	2	2	1	0	0	1	3	0	0	0	0	2	2	0	0	0	0	0	3	1	0	0	0	3	0
697	3	3	3	0	0	0	3	0	0	3	1	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	2	2	0	0	0	1	0	1	2	0	0	0	3	1	0	1	3	1	0	0	0	2	0	0	0	0	0	0	1	3	1	0	0	0	3	0
698	3	3	3	0	0	1	3	0	0	3	1	1	1	0	1	0	0	1	3	1	0	0	0	3	3	0	0	0	3	1	1	0	0	1	0	1	2	0	0	2	3	0	0	0	3	1	0	0	0	3	0	0	0	0	0	0	0	3	1	0	0	0	3	0
699	3	3	3	0	0	2	2	2	0	3	1	2	3	1	3	1	1	1	1	1	0	1	3	1	1	0	1	0	2	2	1	0	1	1	0	1	2	0	0	0	3	1	1	3	3	1	0	0	0	2	1	0	0	0	0	0	3	3	1	0	0	0	3	0
700	0	3	3	0	0	0	3	0	0	0	3	0	0	0	0	0	3	3	2	0	0	0	0	3	2	2	0	0	3	0	0	3	0	0	0	0	3	0	0	0	1	3	0	0	0	3	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	0
701	3	3	3	0	0	1	3	0	0	3	1	3	3	1	3	0	0	0	0	2	2	2	2	0	0	0	0	0	2	2	0	0	1	1	0	1	2	0	0	0	3	1	1	1	3	1	0	0	0	2	0	1	0	0	0	0	1	3	1	0	0	0	3	0
702	3	3	3	0	0	0	2	2	0	1	3	1	3	2	2	1	1	0	0	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	2	0	1	0	2	3	0	0	0	0	0	3	0	0	0	3	0	2	0	0	0	3	0	0	0	0	3	0
703	1	3	2	0	0	1	1	2	3	0	3	3	2	2	2	0	2	0	1	2	1	2	2	0	1	0	0	0	3	0	0	0	0	0	0	1	2	0	1	0	3	1	0	0	0	0	0	3	0	3	1	1	0	0	0	0	0	2	3	0	0	0	1	2
704	3	3	3	0	0	1	3	0	0	3	1	1	1	0	1	0	0	1	3	1	0	0	0	3	3	0	0	0	3	1	1	0	0	1	0	1	2	0	0	2	3	0	0	0	3	1	0	0	0	3	0	0	0	0	0	0	0	3	1	0	0	0	3	0
705	3	3	3	0	0	1	3	0	0	3	1	1	1	0	1	0	0	1	3	1	0	0	0	3	3	0	0	0	3	1	1	0	0	1	0	1	2	0	0	2	3	0	0	0	3	1	0	0	0	3	0	0	0	0	0	0	0	3	1	0	0	0	3	0
706	3	3	1	0	0	0	0	3	1	0	3	0	0	3	0	1	0	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	3	0	0	0	1	3	0	0	1	3	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	3	0
707	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
708	1	3	2	0	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	2	0	1	0	2	1	0	0	1	1	0	3	0	3	1	1	1	1	0	0	0	2	2	1	0	0	2	1
712	3	3	0	3	0	0	0	0	3	3	0	1	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	3	0	0	1	3	3	0	NA	3	0	0	0	0	3	0	0	0	0	0	0	0	3	1	0	0	0	3	0
717	0	0	0	3	3	0	0	1	0	1	2	1	0	0	0	0	1	3	3	0	0	0	0	0	3	1	0	0	0	0	0	0	3	0	0	0	3	0	0	1	3	1	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	NA	NA	NA	2	2	0	0
718	0	0	0	3	3	0	0	1	0	1	2	1	0	0	0	0	1	3	3	0	0	0	0	0	3	1	0	0	0	0	0	0	3	0	0	0	3	0	0	1	3	1	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	NA	NA	NA	2	2	0	0
719	0	0	0	3	3	0	0	1	0	1	2	1	0	0	0	0	1	3	3	0	0	0	0	0	3	1	0	0	0	0	0	0	3	0	0	0	3	0	0	1	3	1	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	NA	NA	NA	2	2	0	0
720	0	0	0	3	3	0	0	1	0	1	2	1	0	0	0	0	1	3	3	0	0	0	0	0	3	1	0	0	0	0	0	0	3	0	0	0	3	0	0	1	3	1	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	NA	NA	NA	2	2	0	0
721	0	0	0	3	3	0	0	1	0	1	2	1	0	0	0	0	1	3	3	0	0	0	0	0	3	1	0	0	0	0	0	0	3	0	0	0	3	0	0	1	3	1	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	2	2	0	0
725	3	3	3	0	0	1	2	1	0	3	1	2	2	1	3	1	1	1	1	1	1	1	2	1	1	0	1	0	2	2	1	0	1	1	0	1	2	0	0	1	3	1	1	2	3	1	0	0	0	1	1	1	0	0	0	0	2	3	1	0	0	0	3	0
726	1	3	1	0	0	3	0	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	3	2	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3
727	3	3	2	2	0	1	1	3	0	0	3	0	0	2	3	2	1	3	1	0	1	0	0	1	3	0	0	0	3	1	0	1	0	0	0	0	3	1	0	3	3	2	0	0	1	1	1	3	0	0	0	0	0	0	3	0	0	0	3	2	0	3	0	0
728	2	3	3	0	0	2	3	0	0	1	3	3	2	0	3	0	0	0	0	2	0	0	3	0	0	0	3	1	0	0	0	0	0	1	0	3	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
729	1	3	3	0	0	2	2	1	0	2	3	3	2	0	3	0	0	0	1	2	0	0	3	0	1	0	2	2	1	2	1	1	0	3	0	3	0	0	3	2	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	1	1	0	0	3	0
731	0	3	3	0	0	0	3	0	0	0	3	0	0	0	0	0	3	3	2	0	0	0	0	3	2	2	0	0	3	0	0	3	0	0	0	0	3	0	0	0	1	3	0	0	0	3	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	0
733	3	3	3	0	0	1	3	0	0	3	1	1	1	0	1	0	0	1	3	1	0	0	0	3	3	0	0	0	3	1	1	0	0	1	0	1	2	0	0	2	3	0	0	0	3	1	0	0	0	3	0	0	0	0	0	0	0	3	1	0	0	0	3	0
734	3	3	3	0	0	1	2	1	0	3	1	2	2	1	3	1	1	1	1	1	1	1	2	1	1	0	1	0	2	2	1	0	1	1	0	1	2	0	0	1	3	1	1	2	3	1	0	0	0	1	1	1	0	0	0	0	2	3	1	0	0	0	3	0
735	1	3	2	0	0	0	0	3	0	0	3	3	2	2	2	0	2	0	0	3	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	1	2	0	1	0	3	1	0	0	0	0	0	3	0	0	2	2	0	0	0	0	0	2	3	0	0	0	1	2
736	1	3	3	0	0	2	2	1	0	2	3	3	2	0	3	0	0	0	1	2	0	0	3	0	1	0	2	2	1	2	1	1	0	3	0	3	0	0	3	2	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	1	1	0	0	3	0
737	3	3	1	0	0	0	1	3	1	1	3	1	1	3	0	1	1	1	1	1	3	0	0	0	1	0	1	0	3	3	0	0	0	1	0	0	3	0	0	0	1	3	0	0	1	3	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	3	0
738	2	3	0	0	0	0	0	3	0	0	3	0	0	2	0	0	2	0	0	2	1	1	0	0	0	0	0	0	3	0	0	0	0	1	1	1	1	0	0	3	0	0	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	0
739	3	3	0	3	1	0	1	1	1	3	0	1	2	1	2	0	0	0	0	3	0	1	0	0	0	0	2	1	1	0	0	0	3	0	3	0	1	0	0	2	1	1	1	0	3	2	0	0	0	2	0	1	0	0	0	0	0	3	1	0	0	0	3	0
740	3	3	0	0	0	0	2	3	0	0	3	3	3	3	0	0	0	0	0	0	2	3	0	0	0	0	0	0	3	1	0	3	0	0	0	0	3	1	0	0	3	0	1	0	1	0	3	3	0	0	0	3	0	0	3	0	0	0	1	3	0	3	0	0
741	3	3	3	0	0	0	0	1	3	0	3	0	1	1	0	0	0	0	3	1	0	0	0	3	0	0	0	0	3	0	0	2	0	0	0	1	3	0	1	0	3	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	2	0	0	3	0
742	3	3	1	0	0	0	0	3	1	0	3	0	0	3	0	1	0	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	3	0	0	0	1	3	0	0	1	3	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	3	0
744	3	3	3	0	0	1	2	1	0	3	1	2	2	1	3	1	1	1	1	1	1	1	2	1	1	0	1	0	2	2	1	0	1	1	0	1	2	0	0	1	3	1	1	2	3	1	0	0	0	1	1	1	0	0	0	0	2	3	1	0	0	0	3	0
745	2	3	0	0	0	0	0	3	1	0	3	0	0	0	0	0	0	2	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	1	3	0	0	0	1	3	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	0
746	1	3	2	0	0	0	0	3	0	0	3	3	2	2	2	0	2	0	0	3	1	3	1	0	0	0	0	0	3	0	0	0	0	0	0	1	2	0	1	0	3	1	0	0	0	0	0	3	0	0	2	2	0	0	0	0	0	2	3	0	0	0	1	2
747	3	3	3	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	3	0	0	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
748	3	3	3	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	3	0	0	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	3	0
749	3	3	3	0	0	3	0	0	0	3	1	3	3	1	3	0	0	0	0	2	2	2	2	0	0	0	0	0	2	2	0	0	1	1	0	1	2	0	0	0	3	1	1	1	3	1	0	0	0	2	0	0	0	0	0	0	1	3	1	0	0	0	3	0
750	1	3	3	0	0	2	2	1	0	2	3	3	2	0	3	0	0	0	1	2	0	0	3	0	1	0	2	2	1	2	1	1	0	3	0	3	0	0	3	2	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	1	1	0	0	3	0
751	3	3	3	0	0	0	3	0	0	0	3	2	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	2	2	0	0	0	2	0	2	1	0	0	3	2	3	0	0	3	3	0	0	0	3	0	0	0	0	0	0	0	3	1	0	0	0	3	0
752	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
753	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
754	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
755	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
756	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
757	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
758	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
759	2	3	3	0	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	0	0	1	2	1	1	0	0	3	1
760	3	3	3	0	0	0	0	3	0	0	3	0	0	0	0	0	3	3	2	0	0	0	0	0	3	0	1	2	1	1	1	0	0	0	3	0	0	0	0	0	3	2	0	0	0	3	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	3	0
761	1	3	1	0	0	3	0	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	3	2	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3
762	3	3	3	0	0	0	0	2	3	0	3	0	1	1	0	0	0	0	3	1	0	0	0	3	0	0	0	0	3	0	0	2	0	0	0	1	3	0	1	0	3	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	2	0	0	3	0
763	3	3	3	0	0	3	0	0	0	0	3	3	3	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	2	2	0	0	0	3	1	0	0	3	3	0	0	0	0	2	2	0	0	0	0	0	3	1	0	0	0	3	0
764	2	3	0	0	0	0	0	3	0	0	3	0	0	2	0	0	2	0	0	2	1	1	0	0	0	0	0	0	3	0	0	0	0	1	1	1	1	0	0	3	0	0	0	0	1	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	0
765	3	3	0	3	1	0	1	1	1	3	0	1	2	1	2	0	0	0	0	3	0	1	0	0	0	0	2	1	1	0	0	0	3	0	3	0	1	0	0	2	1	1	1	0	3	2	0	0	0	2	0	1	0	0	0	0	0	3	1	0	0	0	3	0
766	3	3	0	3	1	0	1	1	1	3	0	1	2	1	2	0	0	0	0	3	0	1	0	0	0	0	2	1	1	0	0	0	3	0	3	0	1	0	0	2	1	1	1	0	3	2	0	0	0	2	0	1	0	0	0	0	0	3	1	0	0	0	3	0
767	2	3	2	0	0	0	3	0	0	1	3	0	0	3	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	2	2	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	0
768	2	3	2	0	0	0	3	0	0	1	3	0	0	3	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	2	2	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	0
769	1	3	2	0	0	1	1	2	3	0	3	3	2	2	2	0	2	0	1	2	1	2	2	0	1	0	0	0	3	0	0	0	0	0	0	1	2	0	1	0	3	1	0	0	0	0	0	3	0	3	1	1	0	0	0	0	0	2	3	0	0	0	1	2
770	1	3	2	0	0	1	1	2	3	0	3	3	2	2	2	0	2	0	1	2	1	2	2	0	1	0	0	0	3	0	0	0	0	0	0	1	2	0	1	0	3	1	0	0	0	0	0	3	0	3	1	1	0	0	0	0	0	2	3	0	0	0	1	2
771	3	3	3	0	0	0	3	0	0	3	1	3	3	1	3	0	1	0	0	1	0	1	3	0	0	0	1	0	3	0	0	0	1	1	0	1	2	0	0	0	3	2	0	3	3	1	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	3	0
